"date","EventProcessedUtcTime","PartitionId","EventEnqueuedUtcTime","metadata_deviceType","metadata_studentId","metadata_uid","telemetry_temperature","telemetry_pressure","telemetry_humidity","telemetry_windSpeed","telemetry_windDirection","IoTHub_ConnectionDeviceId"
2019-04-20T00:00:00.0000000,2019-04-20T06:47:33.2101872Z,0,2019-04-20T06:47:33.0990000Z,"WeatherStation","70E9DA61","857633A404EBCA79",31.899999618530273,1000.99462890625,66.300003051757813,5.1999998092651367,265,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:48:03.3818477Z,0,2019-04-20T06:48:03.3530000Z,"WeatherStation","70E9DA61","94F558711F0640FB",31.799999237060547,1000.95458984375,66.5999984741211,5.1999998092651367,266,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:48:33.6406374Z,0,2019-04-20T06:48:33.6090000Z,"WeatherStation","70E9DA61","857633A404EBCA79",31.899999618530273,1000.96728515625,66.699996948242188,5.1999998092651367,265,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:49:03.9730192Z,0,2019-04-20T06:49:03.8560000Z,"WeatherStation","70E9DA61","857633A404EBCA79",31.899999618530273,1000.95654296875,66.4000015258789,5.1999998092651367,265,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:49:34.1878918Z,0,2019-04-20T06:49:34.1110000Z,"WeatherStation","70E9DA61","94F558711F0640FB",31.799999237060547,1000.93701171875,66.4000015258789,5.1999998092651367,266,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:50:04.4204787Z,0,2019-04-20T06:50:04.3510000Z,"WeatherStation","70E9DA61","A7D7F20300D69348",31.799999237060547,1000.936279296875,66.4000015258789,5.1999998092651367,264,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:50:34.7247684Z,0,2019-04-20T06:50:34.6110000Z,"WeatherStation","70E9DA61","94F558711F0640FB",31.799999237060547,1000.95556640625,66.699996948242188,5.1999998092651367,266,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:51:04.9462480Z,0,2019-04-20T06:51:04.8610000Z,"WeatherStation","70E9DA61","EEB112D06A1B101C",31.700000762939453,1000.939208984375,66.9000015258789,5.1999998092651367,264,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:51:35.1703034Z,0,2019-04-20T06:51:35.1130000Z,"WeatherStation","70E9DA61","857633A404EBCA79",31.899999618530273,1000.92041015625,66.5,5.1999998092651367,265,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:52:05.3889826Z,0,2019-04-20T06:52:05.3630000Z,"WeatherStation","70E9DA61","857633A404EBCA79",31.899999618530273,1000.945556640625,66.9000015258789,5.1999998092651367,265,"CWF-MX-001"
